en-conversation	GUM_conversation_toys	GUM_conversation_toys-97:16	full	girl	girl	and the
en-conversation	GUM_conversation_toys	GUM_conversation_toys-97:16	half	gi	girl	and the
en-conversation	GUM_conversation_toys	GUM_conversation_toys-97:16	transpose	gril	girl	and the
en-conversation	GUM_conversation_toys	GUM_conversation_toys-88:1	full	that	that	is
en-conversation	GUM_conversation_toys	GUM_conversation_toys-88:1	half	th	that	is
en-conversation	GUM_conversation_toys	GUM_conversation_toys-88:1	transpose	htat	that	is
en-conversation	GUM_conversation_toys	GUM_conversation_toys-158:9	full	was	was	when i
en-conversation	GUM_conversation_toys	GUM_conversation_toys-158:9	half	w	was	when i
en-conversation	GUM_conversation_toys	GUM_conversation_toys-158:9	transpose	aws	was	when i
en-conversation	GUM_conversation_toys	GUM_conversation_toys-1:7	full	shoes	shoes	put my
en-conversation	GUM_conversation_toys	GUM_conversation_toys-1:7	half	sh	shoes	put my
en-conversation	GUM_conversation_toys	GUM_conversation_toys-1:7	transpose	shose	shoes	put my
en-conversation	GUM_conversation_toys	GUM_conversation_toys-53:4	full	some	some	really like
en-conversation	GUM_conversation_toys	GUM_conversation_toys-53:4	half	so	some	really like
en-conversation	GUM_conversation_toys	GUM_conversation_toys-53:4	transpose	osme	some	really like
en-conversation	GUM_conversation_toys	GUM_conversation_toys-93:2	full	like	like	it's kinda
en-conversation	GUM_conversation_toys	GUM_conversation_toys-93:2	half	li	like	it's kinda
en-conversation	GUM_conversation_toys	GUM_conversation_toys-93:2	transpose	ilke	like	it's kinda
en-conversation	GUM_conversation_toys	GUM_conversation_toys-68:11	full	anything	anything	see if
en-conversation	GUM_conversation_toys	GUM_conversation_toys-68:11	half	anyt	anything	see if
en-conversation	GUM_conversation_toys	GUM_conversation_toys-68:11	transpose	anytihng	anything	see if
en-conversation	GUM_conversation_toys	GUM_conversation_toys-98:4	full	like	like	it kinda
en-conversation	GUM_conversation_toys	GUM_conversation_toys-98:4	half	li	like	it kinda
en-conversation	GUM_conversation_toys	GUM_conversation_toys-98:4	transpose	liek	like	it kinda
en-conversation	GUM_conversation_toys	GUM_conversation_toys-38:4	full	to	to	like you
en-conversation	GUM_conversation_toys	GUM_conversation_toys-38:4	half	t	to	like you
en-conversation	GUM_conversation_toys	GUM_conversation_toys-18:1	full	was	was	it
en-conversation	GUM_conversation_toys	GUM_conversation_toys-18:1	half	w	was	it
en-conversation	GUM_conversation_toys	GUM_conversation_toys-18:1	transpose	aws	was	it
en-conversation	GUM_conversation_toys	GUM_conversation_toys-158:12	full	girl	girl	a little
en-conversation	GUM_conversation_toys	GUM_conversation_toys-158:12	half	gi	girl	a little
en-conversation	GUM_conversation_toys	GUM_conversation_toys-158:12	transpose	gilr	girl	a little
en-conversation	GUM_conversation_toys	GUM_conversation_toys-98:10	full	that	that	talkboys like
en-conversation	GUM_conversation_toys	GUM_conversation_toys-98:10	half	th	that	talkboys like
en-conversation	GUM_conversation_toys	GUM_conversation_toys-98:10	transpose	htat	that	talkboys like
en-conversation	GUM_conversation_toys	GUM_conversation_toys-32:0	full	or	or	
en-conversation	GUM_conversation_toys	GUM_conversation_toys-32:0	half	o	or	
en-conversation	GUM_conversation_toys	GUM_conversation_toys-97:4	full	girl	girl	there's this
en-conversation	GUM_conversation_toys	GUM_conversation_toys-97:4	half	gi	girl	there's this
en-conversation	GUM_conversation_toys	GUM_conversation_toys-97:4	transpose	igrl	girl	there's this
en-conversation	GUM_conversation_toys	GUM_conversation_toys-30:16	full	nothing	nothing	i've done
en-conversation	GUM_conversation_toys	GUM_conversation_toys-30:16	half	not	nothing	i've done
en-conversation	GUM_conversation_toys	GUM_conversation_toys-30:16	transpose	notihng	nothing	i've done
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-146:11	full	ahead	ahead	a little
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-146:11	half	ah	ahead	a little
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-146:11	transpose	aheda	ahead	a little
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:16	full	and	and	this glass
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:16	half	a	and	this glass
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:16	transpose	nad	and	this glass
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-94:1	full	now	now	and
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-94:1	half	n	now	and
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-94:1	transpose	nwo	now	and
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-23:6	full	what	what	way guys
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-23:6	half	wh	what	way guys
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-23:6	transpose	whta	what	way guys
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-4:27	full	these	these	you about
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-4:27	half	th	these	you about
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-4:27	transpose	thsee	these	you about
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-60:10	full	that	that	something else
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-60:10	half	th	that	something else
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-60:10	transpose	htat	that	something else
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-100:2	full	him	him	everybody tell
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-100:2	half	h	him	everybody tell
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-100:2	transpose	ihm	him	everybody tell
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-15:9	full	different	different	how they're
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-15:9	half	diff	different	how they're
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-15:9	transpose	different	different	how they're
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-145:0	full	you	you	
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-145:0	half	y	you	
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-145:0	transpose	oyu	you	
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-5:12	full	and	and	this glass
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-5:12	half	a	and	this glass
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-5:12	transpose	adn	and	this glass
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:24	full	home	home	boil at
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:24	half	ho	home	boil at
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:24	transpose	hmoe	home	boil at
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-48:5	full	air	air	or the
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-48:5	half	a	air	or the
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-48:5	transpose	iar	air	or the
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-4:20	full	would	would	first i
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-4:20	half	wo	would	first i
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-4:20	transpose	woudl	would	first i
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-16:12	full	twenty	twenty	about uh
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-16:12	half	twe	twenty	about uh
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-16:12	transpose	wtenty	twenty	about uh
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-146:14	full	son	son	of me
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-146:14	half	s	son	of me
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-146:14	transpose	osn	son	of me
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-26:1	full	good	good	very
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-26:1	half	go	good	very
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-26:1	transpose	good	good	very
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-123:0	full	oh	oh	
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-123:0	half	o	oh	
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-5:15	full	from	from	steam rising
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-5:15	half	fr	from	steam rising
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-5:15	transpose	rfom	from	steam rising
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-135:8	full	in	in	uh huit
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-135:8	half	i	in	uh huit
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-146:6	full	duh	duh	dih duh
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-146:6	half	d	duh	dih duh
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-146:6	transpose	dhu	duh	dih duh
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:29	full	with	with	are familiar
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:29	half	wi	with	are familiar
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:29	transpose	iwth	with	are familiar
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-80:3	full	fitting	fitting	they're not
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-80:3	half	fit	fitting	they're not
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-80:3	transpose	fititng	fitting	they're not
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-118:0	full	in	in	
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-118:0	half	i	in	
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-142:12	full	again	again	hole think
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-142:12	half	ag	again	hole think
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-142:12	transpose	aagin	again	hole think
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-65:10	full	never	never	glad i
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-65:10	half	ne	never	glad i
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-65:10	transpose	nevre	never	glad i
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-91:6	full	little	little	the the
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-91:6	half	lit	little	the the
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-91:6	transpose	ilttle	little	the the
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-139:2	full	gosh	gosh	oh my
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-139:2	half	go	gosh	oh my
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-139:2	transpose	ogsh	gosh	oh my
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-5:4	full	ice	ice	here some
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-5:4	half	i	ice	here some
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-5:4	transpose	iec	ice	here some
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-127:1	full	you	you	thank
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-127:1	half	y	you	thank
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-127:1	transpose	oyu	you	thank
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-51:1	full	gas	gas	a
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-51:1	half	g	gas	a
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-51:1	transpose	ags	gas	a
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:30	full	steam	steam	familiar with
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:30	half	st	steam	familiar with
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-14:30	transpose	tseam	steam	familiar with
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-53:21	full	forth	forth	back and
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-53:21	half	fo	forth	back and
en-conversation	GUM_conversation_atoms	GUM_conversation_atoms-53:21	transpose	ofrth	forth	back and
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-64:13	full	horse	horse	shoe a
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-64:13	half	ho	horse	shoe a
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-64:13	transpose	hores	horse	shoe a
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-39:0	full	and	and	
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-39:0	half	a	and	
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-39:0	transpose	adn	and	
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-32:6	full	and	and	go ahead
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-32:6	half	a	and	go ahead
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-32:6	transpose	nad	and	go ahead
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-25:11	full	and	and	doing it
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-25:11	half	a	and	doing it
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-25:11	transpose	adn	and	doing it
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-97:7	full	horses	horse's	at the
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-97:7	half	hor	horse's	at the
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-97:7	transpose	hroses	horse's	at the
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-75:7	full	already	already	that were
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-75:7	half	alr	already	that were
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-75:7	transpose	alraedy	already	that were
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-81:0	full	th	th	
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-81:0	half	t	th	
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-43:7	full	go	go	that you
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-43:7	half	g	go	that you
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-96:1	full	pick	pick	we
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-96:1	half	pi	pick	we
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-96:1	transpose	pcik	pick	we
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-105:8	full	you	you	light horses
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-105:8	half	y	you	light horses
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-105:8	transpose	oyu	you	light horses
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-83:10	full	at	at	us this
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-83:10	half	a	at	us this
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-86:14	full	year	year	of the
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-86:14	half	ye	year	of the
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-86:14	transpose	yera	year	of the
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-58:29	full	dirt	dirt	clods of
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-58:29	half	di	dirt	clods of
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-58:29	transpose	ditr	dirt	clods of
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-7:12	full	early	early	till like
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-7:12	half	ea	early	till like
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-7:12	transpose	aerly	early	till like
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-100:0	full	what	what	
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-100:0	half	wh	what	
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-100:0	transpose	waht	what	
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-91:3	full	never	never	said you
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-91:3	half	ne	never	said you
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-91:3	transpose	nevre	never	said you
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-1:0	full	so	so	
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-1:0	half	s	so	
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-56:5	full	horse	horse	make a
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-56:5	half	ho	horse	make a
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-56:5	transpose	hrose	horse	make a
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-61:6	full	long	long	em really
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-61:6	half	lo	long	em really
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-61:6	transpose	lnog	long	em really
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-58:8	full	em	em	like keep
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-58:8	half	e	em	like keep
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-10:19	full	not	not	like i'm
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-10:19	half	n	not	like i'm
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-10:19	transpose	nto	not	like i'm
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-84:8	full	too	too	another class
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-84:8	half	t	too	another class
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-84:8	transpose	oto	too	another class
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-91:2	full	you	you	you said
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-91:2	half	y	you	you said
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-91:2	transpose	yuo	you	you said
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-105:3	full	just	just	we're talking
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-105:3	half	ju	just	we're talking
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-105:3	transpose	ujst	just	we're talking
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-69:1	full	know	know	you
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-69:1	half	kn	know	you
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-69:1	transpose	knwo	know	you
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-104:1	full	ponies	ponies	or
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-104:1	half	pon	ponies	or
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-104:1	transpose	opnies	ponies	or
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-88:5	full	or	or	a review
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-88:5	half	o	or	a review
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-24:15	full	to	to	kinda how
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-24:15	half	t	to	kinda how
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-76:6	full	got	got	as we
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-76:6	half	g	got	as we
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-76:6	transpose	gto	got	as we
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-41:14	full	the	the	then all
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-41:14	half	t	the	then all
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-41:14	transpose	teh	the	then all
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-32:4	full	go	go	decided to
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-32:4	half	g	go	decided to
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-76:4	full	as	as	as far
en-conversation	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-76:4	half	a	as	as far
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-39:0	full	its	it's	
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-39:0	half	i	it's	
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-39:0	transpose	tis	it's	
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-11:6	full	and	and	a hundred
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-11:6	half	a	and	a hundred
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-11:6	transpose	nad	and	a hundred
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-74:12	full	it	it	they'll say
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-74:12	half	i	it	they'll say
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-57:1	full	his	his	that's
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-57:1	half	h	his	that's
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-57:1	transpose	ihs	his	that's
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-131:1	full	then	then	and
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-131:1	half	th	then	and
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-131:1	transpose	thne	then	and
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-84:0	full	its	it's	
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-84:0	half	i	it's	
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-84:0	transpose	ist	it's	
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-131:10	full	had	had	um they
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-131:10	half	h	had	um they
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-131:10	transpose	hda	had	um they
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-38:19	full	have	have	that you
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-38:19	half	ha	have	that you
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-38:19	transpose	hvae	have	that you
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-79:0	full	dont	don't	
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-79:0	half	do	don't	
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-79:0	transpose	dotn	don't	
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-51:5	full	nephews	nephews	are michael's
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-51:5	half	nep	nephews	are michael's
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-51:5	transpose	nehpews	nephews	are michael's
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-71:0	full	yeah	yeah	
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-71:0	half	ye	yeah	
en-conversation	GUM_conversation_gossip	GUM_conversation_gossip-71:0	transpose	yeha	yeah	
